id,firebase_key,power,mode,eco,powerful,temp_room,temp_set,humidity,timestamp,created_at
2231981,479,1,HEAT,1,0,24.0,24.0,19.0,30938844,2026-04-09 16:51:30
2231982,480,1,HEAT,1,0,24.0,24.0,19.0,31840121,2026-04-09 16:51:30
2231983,481,1,HEAT,1,0,24.0,24.0,19.0,32741533,2026-04-09 16:51:30
2231984,482,1,HEAT,1,0,24.0,24.0,19.0,33642762,2026-04-09 16:51:30
2231985,483,1,HEAT,1,0,24.0,24.0,19.0,34544492,2026-04-09 16:51:30
2231986,484,1,HEAT,1,0,24.0,24.0,19.0,35445720,2026-04-09 16:51:30
2231987,485,1,HEAT,1,0,25.0,24.0,18.0,36347088,2026-04-09 16:51:30
2231988,486,1,HEAT,1,0,25.0,24.0,18.0,37248552,2026-04-09 16:51:30
2231989,487,1,HEAT,1,0,25.0,24.0,18.0,38149940,2026-04-09 16:51:30
2231990,488,1,HEAT,1,0,24.0,24.0,19.0,39051197,2026-04-09 16:51:30
2231991,489,1,HEAT,1,0,24.0,24.0,19.0,39952496,2026-04-09 16:51:30
2231992,490,1,HEAT,1,0,24.0,24.0,19.0,40853783,2026-04-09 16:51:30
2231993,491,1,HEAT,1,0,24.0,24.0,19.0,41755197,2026-04-09 16:51:30
2231994,492,1,COOL,1,0,24.0,24.0,19.0,122939,2026-04-09 16:51:30
2231995,493,1,COOL,0,1,25.0,24.0,18.0,126963,2026-04-09 16:51:30
2231996,494,1,COOL,0,1,25.0,24.0,18.0,1027383,2026-04-09 16:51:30
2231997,495,1,COOL,0,0,21.0,24.0,20.0,1085042,2026-04-09 16:51:30
2231998,496,1,COOL,1,0,21.0,24.0,20.0,1089557,2026-04-09 16:51:30
2231999,497,1,COOL,0,1,21.0,24.0,20.0,1093428,2026-04-09 16:51:30
2232000,498,1,COOL,0,1,21.0,24.0,20.0,1993850,2026-04-09 16:51:30
2232001,499,1,COOL,0,1,18.0,24.0,22.0,2895127,2026-04-09 16:51:30
2232002,500,1,COOL,0,1,20.0,24.0,21.0,3796528,2026-04-09 16:51:30
2232003,501,1,COOL,0,1,20.0,24.0,21.0,4697772,2026-04-09 16:51:30
2232004,502,1,COOL,0,1,17.0,24.0,22.0,5599173,2026-04-09 16:51:30
2232005,503,1,COOL,0,1,18.0,24.0,22.0,6500404,2026-04-09 16:51:30
2232006,504,1,COOL,0,1,16.0,24.0,23.0,7401696,2026-04-09 16:51:30
2232007,505,1,COOL,0,1,17.0,24.0,22.0,8302968,2026-04-09 16:51:30
2232008,506,1,COOL,0,1,15.0,24.0,23.0,9204302,2026-04-09 16:51:30
2232009,507,1,COOL,0,1,18.0,24.0,22.0,10105587,2026-04-09 16:51:30
2232010,508,1,COOL,0,1,15.0,24.0,23.0,11007015,2026-04-09 16:51:30
2232011,509,1,COOL,0,1,17.0,24.0,22.0,11908287,2026-04-09 16:51:30
2232012,510,1,COOL,0,1,14.0,24.0,24.0,12809723,2026-04-09 16:51:30
2232013,511,1,COOL,0,1,17.0,24.0,22.0,13711028,2026-04-09 16:51:30
2232014,512,1,COOL,0,1,14.0,24.0,24.0,14612443,2026-04-09 16:51:30
2232015,513,1,COOL,0,1,17.0,24.0,22.0,15513693,2026-04-09 16:51:30
2232016,514,1,COOL,0,1,14.0,24.0,24.0,16414957,2026-04-09 16:51:30
2232017,515,1,COOL,0,1,16.0,24.0,23.0,17316218,2026-04-09 16:51:30
2232018,516,1,COOL,0,1,14.0,24.0,24.0,18217583,2026-04-09 16:51:30
2232019,517,1,COOL,0,1,16.0,24.0,23.0,19118805,2026-04-09 16:51:30
2232020,518,1,COOL,0,1,14.0,24.0,24.0,20020195,2026-04-09 16:51:30
2232021,519,1,COOL,0,1,16.0,24.0,23.0,20921457,2026-04-09 16:51:30
2232022,520,1,COOL,0,1,14.0,24.0,24.0,21822717,2026-04-09 16:51:30
2232023,521,1,COOL,0,1,16.0,24.0,23.0,22723154,2026-04-09 16:51:30
2232024,522,1,COOL,0,0,13.0,24.0,24.0,23286000,2026-04-09 16:51:30
2232025,523,1,COOL,1,0,16.0,24.0,23.0,23289409,2026-04-09 16:51:30
2232026,524,1,COOL,0,1,16.0,24.0,26.0,23293299,2026-04-09 16:51:30
2232027,525,1,COOL,0,1,16.0,24.0,26.0,24193701,2026-04-09 16:51:30
2232028,526,1,COOL,0,1,12.0,24.0,25.0,25095057,2026-04-09 16:51:30
2232029,527,1,COOL,0,1,14.0,24.0,24.0,25996394,2026-04-09 16:51:30
2232030,528,1,COOL,0,1,13.0,24.0,24.0,26897703,2026-04-09 16:51:30
2232031,529,1,COOL,0,1,14.0,24.0,24.0,27799119,2026-04-09 16:51:30
2232032,530,1,COOL,0,1,13.0,24.0,24.0,28700513,2026-04-09 16:51:30
2232033,531,1,COOL,0,0,14.0,24.0,24.0,28740793,2026-04-09 16:51:30
2232034,532,1,COOL,1,0,14.0,24.0,24.0,28744745,2026-04-09 16:51:30
2232035,533,1,COOL,0,1,15.0,24.0,23.0,28753947,2026-04-09 16:51:30
2232036,534,1,COOL,0,1,16.0,24.0,34.0,29654377,2026-04-09 16:51:30
2232037,535,1,COOL,0,1,13.0,24.0,24.0,30555754,2026-04-09 16:51:30
2232038,536,1,COOL,0,1,16.0,24.0,23.0,31457111,2026-04-09 16:51:30
2232039,537,1,COOL,0,1,14.0,24.0,24.0,32358569,2026-04-09 16:51:30
2232040,538,1,COOL,0,1,16.0,24.0,23.0,33259921,2026-04-09 16:51:30
2232041,539,1,COOL,0,1,14.0,24.0,24.0,34161244,2026-04-09 16:51:30
2232042,540,1,COOL,0,1,16.0,24.0,23.0,35062554,2026-04-09 16:51:30
2232043,541,1,COOL,0,1,14.0,24.0,24.0,35963818,2026-04-09 16:51:30
2232044,542,1,COOL,0,1,16.0,24.0,23.0,36865215,2026-04-09 16:51:30
2232045,543,1,COOL,0,1,14.0,24.0,24.0,37766470,2026-04-09 16:51:30
2232046,544,1,COOL,0,1,16.0,24.0,23.0,38667825,2026-04-09 16:51:30
2232047,545,0,COOL,0,1,15.0,24.0,23.0,38700808,2026-04-09 16:51:30
2232048,546,0,COOL,0,1,15.0,24.0,23.0,39601201,2026-04-09 16:51:30
2232049,547,0,COOL,0,1,19.0,24.0,21.0,40502456,2026-04-09 16:51:30
2232050,548,0,COOL,0,1,20.0,24.0,21.0,41403872,2026-04-09 16:51:30
2232051,549,0,COOL,0,1,20.0,24.0,21.0,42305272,2026-04-09 16:51:30
2232052,550,0,COOL,0,1,20.0,24.0,21.0,43206573,2026-04-09 16:51:30
2232053,551,0,COOL,0,1,20.0,24.0,21.0,44107812,2026-04-09 16:51:30
2232054,552,0,COOL,0,1,21.0,24.0,20.0,45009226,2026-04-09 16:51:30
2232055,553,0,COOL,0,1,21.0,24.0,20.0,45910659,2026-04-09 16:51:30
2232056,554,0,COOL,0,1,20.0,24.0,21.0,46811968,2026-04-09 16:51:30
2232057,555,0,COOL,0,1,21.0,24.0,20.0,47713365,2026-04-09 16:51:30
2232058,556,0,COOL,0,1,22.0,24.0,20.0,48614753,2026-04-09 16:51:30
2232059,557,0,COOL,0,1,23.0,24.0,19.0,49516182,2026-04-09 16:51:30
2232060,558,0,COOL,0,1,23.0,24.0,19.0,50416827,2026-04-09 16:51:30
2232061,559,0,COOL,0,1,24.0,24.0,19.0,51318225,2026-04-09 16:51:30
2232062,560,0,COOL,0,1,24.0,24.0,19.0,52219623,2026-04-09 16:51:30
2232063,561,0,COOL,0,1,24.0,24.0,19.0,53121031,2026-04-09 16:51:30
2232064,562,0,COOL,0,1,24.0,24.0,19.0,54022439,2026-04-09 16:51:30
2232065,563,0,COOL,0,1,24.0,24.0,19.0,54923845,2026-04-09 16:51:30
2232066,564,0,COOL,0,1,24.0,24.0,19.0,55825146,2026-04-09 16:51:30
2232067,565,0,COOL,0,1,24.0,24.0,19.0,56726425,2026-04-09 16:51:30
2232068,566,0,COOL,0,1,24.0,24.0,19.0,57627692,2026-04-09 16:51:30
2232069,567,0,COOL,0,1,24.0,24.0,19.0,58528322,2026-04-09 16:51:30
2232070,568,0,COOL,0,1,24.0,24.0,19.0,59429094,2026-04-09 16:51:30
2232071,569,0,COOL,0,1,24.0,24.0,19.0,60330516,2026-04-09 16:51:30
2232072,570,0,COOL,0,1,25.0,24.0,18.0,61231880,2026-04-09 16:51:30
2232073,571,0,COOL,0,1,25.0,24.0,18.0,62133279,2026-04-09 16:51:30
2232074,572,0,COOL,0,1,25.0,24.0,18.0,63034604,2026-04-09 16:51:30
2232075,573,0,COOL,0,1,25.0,24.0,18.0,63935962,2026-04-09 16:51:30
2232076,574,0,COOL,0,1,25.0,24.0,19.0,64837330,2026-04-09 16:51:30
2232077,575,0,COOL,0,1,25.0,24.0,18.0,65738585,2026-04-09 16:51:30
2232078,576,0,COOL,0,1,25.0,24.0,18.0,66639996,2026-04-09 16:51:30
2232079,577,0,COOL,0,1,25.0,24.0,18.0,67541286,2026-04-09 16:51:30
2232080,578,0,COOL,0,1,25.0,24.0,18.0,68442059,2026-04-09 16:51:30
2232081,579,0,COOL,0,1,25.0,24.0,18.0,69343351,2026-04-09 16:51:30
2232082,580,0,COOL,0,1,25.0,24.0,18.0,70244746,2026-04-09 16:51:30
2232083,581,0,COOL,0,1,25.0,24.0,18.0,71146169,2026-04-09 16:51:30
2232084,582,1,COOL,0,1,25.0,24.0,18.0,71407066,2026-04-09 16:51:30
2232085,583,1,HEAT,0,1,25.0,24.0,18.0,71410537,2026-04-09 16:51:30
2232086,584,1,HEAT,0,0,25.0,24.0,19.0,71413632,2026-04-09 16:51:30
2232087,585,1,HEAT,1,0,25.0,24.0,18.0,71416148,2026-04-09 16:51:30
2232088,586,1,HEAT,0,1,25.0,24.0,18.0,71419399,2026-04-09 16:51:30
2232089,587,1,HEAT,0,0,25.0,24.0,18.0,71804968,2026-04-09 16:51:30
2232090,588,1,HEAT,1,0,23.0,24.0,19.0,71811578,2026-04-09 16:51:30
2232091,589,1,HEAT,1,0,23.0,24.0,23.0,72712005,2026-04-09 16:51:30
2232092,590,1,HEAT,1,0,24.0,24.0,19.0,73613251,2026-04-09 16:51:30
2232093,591,1,HEAT,1,0,24.0,24.0,19.0,74514527,2026-04-09 16:51:30
2232094,592,1,HEAT,1,0,24.0,24.0,19.0,75415762,2026-04-09 16:51:30
2232095,593,1,HEAT,1,0,24.0,24.0,19.0,76317142,2026-04-09 16:51:30
2232096,594,1,HEAT,1,0,25.0,24.0,18.0,77218376,2026-04-09 16:51:30
2232097,595,1,HEAT,1,0,25.0,24.0,18.0,78119800,2026-04-09 16:51:30
2232098,596,1,HEAT,1,0,27.0,24.0,17.0,79021029,2026-04-09 16:51:30
2232099,597,1,HEAT,1,0,26.0,24.0,18.0,79922338,2026-04-09 16:51:30
2232100,598,1,HEAT,1,0,27.0,24.0,17.0,80823584,2026-04-09 16:51:30
2232101,599,1,HEAT,1,0,27.0,24.0,17.0,81725014,2026-04-09 16:51:30
2232102,600,1,HEAT,1,0,27.0,24.0,17.0,82626259,2026-04-09 16:51:30
2232103,601,1,HEAT,1,0,25.0,24.0,18.0,911186,2026-04-09 16:51:30
2232104,602,1,HEAT,1,0,25.0,24.0,18.0,1822770,2026-04-09 16:51:30
2232105,603,1,HEAT,1,0,24.0,24.0,19.0,2723196,2026-04-09 16:51:31
2232106,604,1,HEAT,1,0,24.0,24.0,19.0,3633628,2026-04-09 16:51:31
2232107,605,1,HEAT,1,0,24.0,24.0,21.0,4534045,2026-04-09 16:51:31
2232108,606,1,HEAT,1,0,23.0,24.0,19.0,5444684,2026-04-09 16:51:31
2232109,607,1,HEAT,1,0,23.0,24.0,19.0,6345090,2026-04-09 16:51:31
2232110,608,1,HEAT,1,0,24.0,24.0,19.0,7255495,2026-04-09 16:51:31
2232111,609,1,HEAT,1,0,24.0,24.0,19.0,8155950,2026-04-09 16:51:31
2232112,610,1,HEAT,1,0,24.0,24.0,19.0,9068380,2026-04-09 16:51:31
2232113,611,1,HEAT,1,0,24.0,24.0,19.0,9968809,2026-04-09 16:51:31
2232114,612,1,HEAT,1,0,24.0,24.0,19.0,10879848,2026-04-09 16:51:31
2232115,613,1,HEAT,1,0,24.0,24.0,19.0,11780337,2026-04-09 16:51:31
2232116,614,1,HEAT,1,0,23.0,24.0,19.0,12690847,2026-04-09 16:51:31
2233347,615,1,HEAT,1,0,24.0,24.0,21.0,13591283,2026-04-16 02:10:17
2233348,616,1,HEAT,1,0,24.0,24.0,19.0,14501787,2026-04-16 02:10:17
2233349,617,1,HEAT,1,0,24.0,24.0,19.0,15402223,2026-04-16 02:10:17
2233350,618,1,COOL,1,0,24.0,24.0,19.0,22168,2026-04-16 02:10:17
2233351,619,1,COOL,0,1,24.0,24.0,19.0,25159,2026-04-16 02:10:17
2233352,620,1,COOL,0,1,24.0,24.0,19.0,925549,2026-04-16 02:10:17
2233353,621,1,COOL,0,1,21.0,24.0,20.0,1826825,2026-04-16 02:10:17
2233354,622,1,COOL,0,1,21.0,24.0,20.0,2727225,2026-04-16 02:10:17
2233355,623,1,COOL,0,1,18.0,24.0,22.0,3634089,2026-04-16 02:10:17
2233356,624,1,COOL,0,1,19.0,24.0,21.0,4534485,2026-04-16 02:10:17
2233357,625,1,COOL,0,1,17.0,24.0,22.0,5444930,2026-04-16 02:10:17
2233358,626,1,COOL,0,1,18.0,24.0,22.0,6345313,2026-04-16 02:10:17
2233359,627,1,COOL,0,1,16.0,24.0,23.0,7255754,2026-04-16 02:10:17
2233360,628,1,COOL,0,1,17.0,24.0,22.0,8156175,2026-04-16 02:10:17
2233361,629,1,COOL,0,1,15.0,24.0,23.0,9068584,2026-04-16 02:10:17
2233362,630,1,COOL,0,1,17.0,24.0,22.0,9969011,2026-04-16 02:10:17
2233363,631,1,COOL,0,1,15.0,24.0,23.0,10879509,2026-04-16 02:10:17
2233364,632,1,COOL,0,1,17.0,24.0,22.0,11779912,2026-04-16 02:10:17
2233365,633,1,COOL,0,1,15.0,24.0,23.0,12690500,2026-04-16 02:10:17
2233366,634,1,COOL,0,1,17.0,24.0,22.0,13590909,2026-04-16 02:10:17
2233367,635,1,COOL,0,1,15.0,24.0,23.0,14501328,2026-04-16 02:10:17
2233368,636,1,COOL,0,1,16.0,24.0,23.0,15401732,2026-04-16 02:10:17
2233369,637,1,COOL,0,1,15.0,24.0,23.0,16312179,2026-04-16 02:10:17
2233370,638,1,COOL,0,1,16.0,24.0,23.0,17212599,2026-04-16 02:10:17
2233371,639,1,COOL,0,1,14.0,24.0,24.0,18123168,2026-04-16 02:10:17
2233372,640,1,COOL,0,1,16.0,24.0,23.0,19023590,2026-04-16 02:10:17
2233373,641,1,COOL,0,0,14.0,24.0,24.0,19670930,2026-04-16 02:10:17
2233374,642,1,COOL,1,0,15.0,24.0,23.0,19674714,2026-04-16 02:10:17
2233375,643,1,COOL,0,1,15.0,24.0,23.0,19678568,2026-04-16 02:10:17
2233376,644,1,COOL,0,1,15.0,24.0,23.0,20579010,2026-04-16 02:10:17
2233377,645,1,COOL,0,0,15.0,24.0,23.0,20686387,2026-04-16 02:10:17
2233378,646,1,COOL,1,0,15.0,24.0,23.0,20690487,2026-04-16 02:10:17
2233379,647,1,COOL,0,1,15.0,24.0,23.0,20693735,2026-04-16 02:10:17
2233380,648,1,COOL,0,1,15.0,24.0,23.0,21594168,2026-04-16 02:10:17
2233381,649,1,HEAT,0,1,16.0,24.0,23.0,21620574,2026-04-16 02:10:17
2233382,650,1,HEAT,0,0,16.0,24.0,23.0,21629082,2026-04-16 02:10:17
2233383,651,1,HEAT,1,0,16.0,24.0,23.0,21634348,2026-04-16 02:10:17
2233384,652,1,HEAT,0,1,17.0,24.0,28.0,21646462,2026-04-16 02:10:17
2233385,653,1,HEAT,0,1,17.0,24.0,22.0,22546892,2026-04-16 02:10:17
2233386,654,1,HEAT,0,1,25.0,24.0,18.0,23448294,2026-04-16 02:10:17
2233387,655,1,HEAT,0,1,24.0,24.0,19.0,24349713,2026-04-16 02:10:17
2233388,656,1,HEAT,0,1,24.0,24.0,19.0,25251127,2026-04-16 02:10:17
2233389,657,1,HEAT,0,0,24.0,24.0,19.0,26006888,2026-04-16 02:10:17
2233390,658,1,HEAT,1,0,29.0,24.0,16.0,26014157,2026-04-16 02:10:17
2233391,659,1,HEAT,1,0,29.0,24.0,16.0,26914585,2026-04-16 02:10:17
2233392,660,1,HEAT,1,0,25.0,24.0,18.0,27815982,2026-04-16 02:10:17
2233393,661,1,HEAT,1,0,26.0,24.0,18.0,28717308,2026-04-16 02:10:17
2233394,662,1,HEAT,1,0,26.0,24.0,18.0,29618041,2026-04-16 02:10:17
2233395,663,1,HEAT,1,0,27.0,24.0,17.0,30519431,2026-04-16 02:10:17
2233396,664,1,HEAT,1,0,26.0,24.0,18.0,31420846,2026-04-16 02:10:17
2233397,665,1,HEAT,1,0,27.0,24.0,17.0,32321644,2026-04-16 02:10:17
2233398,666,1,HEAT,1,0,26.0,24.0,18.0,33222929,2026-04-16 02:10:17
2233399,667,1,HEAT,1,0,25.0,24.0,18.0,34124201,2026-04-16 02:10:17
2233400,668,1,HEAT,1,0,25.0,24.0,18.0,35025565,2026-04-16 02:10:17
2233401,669,1,HEAT,1,0,24.0,24.0,19.0,35926955,2026-04-16 02:10:17
2233402,670,1,HEAT,1,0,24.0,24.0,19.0,36828345,2026-04-16 02:10:17
2233403,671,1,HEAT,1,0,24.0,24.0,19.0,37729676,2026-04-16 02:10:17
2233404,672,1,HEAT,1,0,24.0,24.0,19.0,38630938,2026-04-16 02:10:17
2233405,673,1,HEAT,1,0,24.0,24.0,19.0,39532365,2026-04-16 02:10:17
2233406,674,1,HEAT,1,0,24.0,24.0,19.0,40433752,2026-04-16 02:10:17
2233407,675,1,HEAT,1,0,24.0,24.0,19.0,41335012,2026-04-16 02:10:17
2233408,676,1,HEAT,1,0,24.0,24.0,19.0,42235739,2026-04-16 02:10:17
2233409,677,1,HEAT,1,0,23.0,24.0,19.0,43137106,2026-04-16 02:10:17
2233410,678,1,HEAT,1,0,23.0,24.0,48.0,44037865,2026-04-16 02:10:17
2233411,679,1,HEAT,1,0,23.0,24.0,19.0,44939250,2026-04-16 02:10:17
2233412,680,1,HEAT,1,0,23.0,24.0,19.0,45840627,2026-04-16 02:10:17
2233413,681,1,HEAT,1,0,25.0,24.0,18.0,46742043,2026-04-16 02:10:17
2233414,682,1,HEAT,1,0,23.0,24.0,19.0,47643429,2026-04-16 02:10:17
2233415,683,1,HEAT,1,0,23.0,24.0,19.0,48544713,2026-04-16 02:10:17
2233416,684,1,HEAT,1,0,23.0,24.0,19.0,49446017,2026-04-16 02:10:17
2233417,685,1,HEAT,1,0,23.0,24.0,19.0,50347417,2026-04-16 02:10:17
2233418,686,1,HEAT,1,0,23.0,24.0,19.0,51248796,2026-04-16 02:10:17
2233419,687,1,HEAT,1,0,22.0,24.0,20.0,52150215,2026-04-16 02:10:17
2233420,688,1,HEAT,1,0,22.0,24.0,20.0,53051626,2026-04-16 02:10:17
2233421,689,1,HEAT,1,0,22.0,24.0,20.0,53952973,2026-04-16 02:10:17
2233422,690,1,HEAT,1,0,22.0,24.0,20.0,54854419,2026-04-16 02:10:17
2233423,691,1,HEAT,1,0,22.0,24.0,20.0,55755868,2026-04-16 02:10:17
2233424,692,1,HEAT,1,0,22.0,24.0,20.0,56657273,2026-04-16 02:10:17
2233425,693,1,HEAT,1,0,22.0,24.0,20.0,57558648,2026-04-16 02:10:17
2233426,694,1,HEAT,1,0,22.0,24.0,20.0,58460050,2026-04-16 02:10:17
2233427,695,1,HEAT,1,0,22.0,24.0,20.0,59361341,2026-04-16 02:10:17
2233428,696,1,HEAT,1,0,22.0,24.0,20.0,60262725,2026-04-16 02:10:17
2233429,697,1,HEAT,1,0,22.0,24.0,20.0,61164161,2026-04-16 02:10:17
2233430,698,1,HEAT,1,0,22.0,24.0,20.0,62065540,2026-04-16 02:10:17
2233431,699,1,HEAT,1,0,22.0,24.0,20.0,62966949,2026-04-16 02:10:17
2233432,700,1,HEAT,1,0,22.0,24.0,20.0,63868242,2026-04-16 02:10:17
2233433,701,1,HEAT,1,0,22.0,24.0,20.0,64769469,2026-04-16 02:10:17
2233434,702,1,HEAT,1,0,22.0,24.0,20.0,65670854,2026-04-16 02:10:17
2233435,703,1,HEAT,1,0,23.0,24.0,19.0,912291,2026-04-16 02:10:17
2233436,704,1,HEAT,1,0,23.0,24.0,19.0,1823153,2026-04-16 02:10:17
2233437,705,1,HEAT,1,0,23.0,24.0,25.0,911321,2026-04-16 02:10:17
2233438,706,1,HEAT,1,0,23.0,24.0,19.0,1822118,2026-04-16 02:10:17
2233439,707,1,HEAT,0,1,24.0,24.0,19.0,2652533,2026-04-16 02:10:17
2233440,708,1,HEAT,0,0,24.0,24.0,19.0,2978055,2026-04-16 02:10:17
2233441,709,1,HEAT,1,0,25.0,24.0,18.0,2983739,2026-04-16 02:10:17
2233442,710,1,HEAT,1,0,25.0,24.0,18.0,3884184,2026-04-16 02:10:18
2233443,711,1,HEAT,0,1,24.0,24.0,19.0,4014143,2026-04-16 02:10:18
2233444,712,1,HEAT,0,1,24.0,24.0,19.0,4915436,2026-04-16 02:10:18
2233445,713,1,HEAT,0,1,28.0,24.0,17.0,5816846,2026-04-16 02:10:18
2233446,714,1,HEAT,0,1,26.0,24.0,18.0,6718198,2026-04-16 02:10:18
