id,firebase_key,power,mode,eco,powerful,temp_room,temp_set,humidity,timestamp,created_at
2233447,715,1,HEAT,0,1,24.0,24.0,19.0,7619477,2026-04-16 02:10:18
2233448,716,1,HEAT,0,0,24.0,24.0,19.0,8310108,2026-04-16 02:10:18
2233449,717,1,HEAT,1,0,24.0,24.0,19.0,8314800,2026-04-16 02:10:18
2233450,718,1,HEAT,0,1,24.0,24.0,19.0,8318139,2026-04-16 02:10:18
2233451,719,1,HEAT,0,0,24.0,24.0,19.0,8620159,2026-04-16 02:10:18
2233452,720,1,HEAT,1,0,27.0,24.0,17.0,8625295,2026-04-16 02:10:18
2233453,721,1,HEAT,1,0,27.0,24.0,17.0,9525720,2026-04-16 02:10:18
2233454,722,1,HEAT,1,0,29.0,24.0,16.0,10427128,2026-04-16 02:10:18
2233455,723,1,HEAT,1,0,27.0,24.0,17.0,11328572,2026-04-16 02:10:18
2233456,724,1,HEAT,1,0,27.0,24.0,17.0,12229963,2026-04-16 02:10:18
2233457,725,1,HEAT,1,0,34.0,24.0,14.0,13131368,2026-04-16 02:10:18
2233458,726,1,HEAT,1,0,30.0,24.0,16.0,14032677,2026-04-16 02:10:18
2233459,727,1,HEAT,1,0,30.0,24.0,16.0,14934039,2026-04-16 02:10:18
2233460,728,1,HEAT,1,0,27.0,24.0,17.0,15835451,2026-04-16 02:10:18
2233461,729,1,COOL,1,0,27.0,24.0,17.0,16211286,2026-04-16 02:10:18
2233462,730,1,HEAT,1,0,27.0,24.0,17.0,16216109,2026-04-16 02:10:18
2233463,731,1,HEAT,0,1,27.0,24.0,17.0,16219293,2026-04-16 02:10:18
2233464,732,1,HEAT,0,1,26.0,24.0,19.0,17119694,2026-04-16 02:10:18
2233465,733,1,COOL,0,1,27.0,24.0,17.0,17673072,2026-04-16 02:10:18
2233466,734,1,COOL,0,1,24.0,24.0,19.0,18574404,2026-04-16 02:10:18
2233467,735,1,COOL,0,0,19.0,24.0,21.0,18634467,2026-04-16 02:10:18
2233468,736,1,COOL,1,0,19.0,24.0,21.0,18638212,2026-04-16 02:10:18
2233469,737,1,COOL,0,1,19.0,24.0,21.0,18641436,2026-04-16 02:10:18
2233470,738,1,COOL,0,1,19.0,24.0,21.0,19541830,2026-04-16 02:10:18
2233471,739,1,COOL,0,1,16.0,24.0,23.0,20443245,2026-04-16 02:10:18
2233472,740,1,COOL,0,1,16.0,24.0,23.0,21344515,2026-04-16 02:10:18
2233473,741,1,COOL,0,1,15.0,24.0,23.0,22245770,2026-04-16 02:10:18
2233474,742,1,COOL,0,1,15.0,24.0,23.0,23147140,2026-04-16 02:10:18
2233475,743,1,COOL,0,1,14.0,24.0,24.0,24048536,2026-04-16 02:10:18
2233476,744,1,COOL,0,1,14.0,24.0,24.0,24949966,2026-04-16 02:10:18
2233477,745,1,COOL,0,1,14.0,24.0,24.0,25851359,2026-04-16 02:10:18
2233478,746,1,COOL,0,1,13.0,24.0,26.0,26752654,2026-04-16 02:10:18
2233479,747,1,COOL,0,1,13.0,24.0,24.0,27654057,2026-04-16 02:10:18
2233480,748,1,COOL,0,1,12.0,24.0,25.0,28555461,2026-04-16 02:10:18
2233481,749,1,COOL,0,1,12.0,24.0,25.0,29456768,2026-04-16 02:10:18
2233482,750,1,COOL,0,1,12.0,24.0,25.0,30358025,2026-04-16 02:10:18
2233483,751,1,COOL,0,1,12.0,24.0,25.0,31259335,2026-04-16 02:10:18
2233484,752,1,COOL,0,1,11.0,24.0,25.0,32160734,2026-04-16 02:10:18
2233485,753,1,COOL,0,1,12.0,24.0,25.0,33062033,2026-04-16 02:10:18
2233486,754,1,COOL,0,1,11.0,24.0,25.0,33963432,2026-04-16 02:10:18
2233487,755,1,COOL,0,1,11.0,24.0,25.0,34864864,2026-04-16 02:10:18
2233488,756,1,COOL,0,1,11.0,24.0,25.0,35766159,2026-04-16 02:10:18
2233489,757,1,COOL,0,1,11.0,24.0,25.0,36667508,2026-04-16 02:10:18
2233490,758,1,COOL,0,1,11.0,24.0,25.0,37568901,2026-04-16 02:10:18
2233491,759,1,COOL,0,1,11.0,24.0,25.0,38470313,2026-04-16 02:10:18
2233492,760,1,COOL,0,1,11.0,24.0,25.0,39371704,2026-04-16 02:10:18
2233493,761,1,COOL,0,1,11.0,24.0,25.0,40273024,2026-04-16 02:10:18
2233494,762,1,COOL,0,1,11.0,24.0,25.0,41174375,2026-04-16 02:10:18
2233495,763,1,COOL,0,1,12.0,24.0,25.0,42075759,2026-04-16 02:10:18
2233496,764,1,COOL,0,1,11.0,24.0,25.0,42977215,2026-04-16 02:10:18
2233497,765,1,COOL,0,1,11.0,24.0,25.0,43878930,2026-04-16 02:10:18
2233498,766,1,COOL,0,1,11.0,24.0,25.0,44780349,2026-04-16 02:10:18
2233499,767,1,COOL,0,1,11.0,24.0,25.0,45681751,2026-04-16 02:10:18
2233500,768,1,HEAT,0,1,11.0,24.0,25.0,46097608,2026-04-16 02:10:18
2233501,769,1,HEAT,0,0,19.0,24.0,21.0,257023,2026-04-16 02:10:18
2233502,770,1,HEAT,0,0,23.0,24.0,19.0,1158262,2026-04-16 02:10:18
2233503,771,1,HEAT,1,0,20.0,24.0,21.0,14317,2026-04-16 02:10:18
2233504,772,1,HEAT,0,1,20.0,24.0,21.0,17568,2026-04-16 02:10:18
2233505,773,1,HEAT,0,1,28.0,24.0,17.0,910410,2026-04-16 02:10:18
2233506,774,1,HEAT,0,1,28.0,24.0,17.0,913461,2026-04-16 02:10:18
2233507,775,1,HEAT,0,1,28.0,24.0,17.0,1824407,2026-04-16 02:10:18
2233508,776,1,HEAT,0,1,27.0,24.0,17.0,910451,2026-04-16 02:10:18
2233509,777,1,HEAT,0,1,29.0,24.0,16.0,1821273,2026-04-16 02:10:18
2233510,778,1,HEAT,0,1,27.0,24.0,17.0,2721710,2026-04-16 02:10:18
2233511,779,1,HEAT,0,1,30.0,24.0,16.0,3632078,2026-04-16 02:10:18
2233512,780,1,HEAT,0,1,26.0,24.0,18.0,912220,2026-04-16 02:10:18
2233513,781,1,HEAT,0,1,29.0,24.0,16.0,1823162,2026-04-16 02:10:18
2233514,782,1,HEAT,0,1,27.0,24.0,17.0,2723555,2026-04-16 02:10:18
2233515,783,1,HEAT,0,1,29.0,24.0,16.0,3634610,2026-04-16 02:10:18
2233516,784,1,HEAT,0,1,28.0,24.0,17.0,4534995,2026-04-16 02:10:18
2233517,785,1,HEAT,0,1,26.0,24.0,18.0,5445527,2026-04-16 02:10:18
2233518,786,1,HEAT,0,1,25.0,24.0,18.0,6345926,2026-04-16 02:10:18
2233519,787,1,HEAT,0,0,24.0,24.0,19.0,6458806,2026-04-16 02:10:18
2233520,788,1,HEAT,1,0,24.0,24.0,19.0,6462089,2026-04-16 02:10:18
2233521,789,1,HEAT,0,1,25.0,24.0,18.0,6473195,2026-04-16 02:10:18
2233522,790,1,HEAT,0,1,25.0,24.0,18.0,7373595,2026-04-16 02:10:18
2233523,791,1,HEAT,0,1,28.0,24.0,17.0,8274834,2026-04-16 02:10:18
2233524,792,1,HEAT,0,1,25.0,24.0,18.0,9176201,2026-04-16 02:10:18
2233525,793,1,HEAT,0,0,25.0,24.0,18.0,9636698,2026-04-16 02:10:18
2233526,794,1,COOL,0,0,28.0,24.0,17.0,9640855,2026-04-16 02:10:18
2233527,795,1,COOL,1,0,28.0,24.0,17.0,9645238,2026-04-16 02:10:18
2233528,796,1,COOL,0,1,28.0,24.0,17.0,9649324,2026-04-16 02:10:18
2233529,797,1,COOL,0,0,28.0,24.0,17.0,9653410,2026-04-16 02:10:18
2233530,798,1,COOL,1,0,28.0,24.0,17.0,9657639,2026-04-16 02:10:18
2233531,799,1,COOL,0,1,28.0,24.0,17.0,9660870,2026-04-16 02:10:18
2233532,800,1,COOL,0,1,28.0,24.0,17.0,10561278,2026-04-16 02:10:18
2233533,801,1,COOL,0,1,21.0,24.0,20.0,11462551,2026-04-16 02:10:18
2233534,802,1,COOL,0,1,17.0,24.0,22.0,12363959,2026-04-16 02:10:18
2233535,803,1,COOL,0,1,17.0,24.0,22.0,13265327,2026-04-16 02:10:18
2233536,804,1,COOL,0,1,15.0,24.0,23.0,14166739,2026-04-16 02:10:18
2233537,805,1,COOL,0,1,15.0,24.0,23.0,15068145,2026-04-16 02:10:18
2233538,806,1,COOL,0,1,14.0,24.0,24.0,15969498,2026-04-16 02:10:18
2233539,807,1,COOL,0,1,14.0,24.0,24.0,16870882,2026-04-16 02:10:18
2233540,808,1,HEAT,0,1,13.0,24.0,24.0,17295690,2026-04-16 02:10:18
2233541,809,1,COOL,0,1,13.0,24.0,24.0,17300453,2026-04-16 02:10:18
2233542,810,1,HEAT,0,1,13.0,24.0,24.0,17303550,2026-04-16 02:10:18
2233543,811,1,HEAT,0,1,13.0,24.0,24.0,18203956,2026-04-16 02:10:18
2233544,812,1,HEAT,0,0,19.0,24.0,21.0,18381193,2026-04-16 02:10:18
2233545,813,1,HEAT,1,0,19.0,24.0,21.0,18385904,2026-04-16 02:10:18
2233546,814,1,HEAT,0,1,20.0,24.0,21.0,18390744,2026-04-16 02:10:18
2233547,815,1,HEAT,0,1,20.0,24.0,21.0,19291148,2026-04-16 02:10:18
2233548,816,1,HEAT,0,1,24.0,24.0,19.0,20192441,2026-04-16 02:10:18
2233549,817,1,HEAT,0,1,22.0,24.0,20.0,21093693,2026-04-16 02:10:18
2233550,818,1,HEAT,0,1,22.0,24.0,20.0,21994978,2026-04-16 02:10:18
2233551,819,1,HEAT,0,0,22.0,24.0,20.0,22726924,2026-04-16 02:10:18
2233552,820,1,HEAT,1,0,22.0,24.0,20.0,22732282,2026-04-16 02:10:18
2233553,821,1,HEAT,0,1,22.0,24.0,20.0,22735540,2026-04-16 02:10:18
2233554,822,1,HEAT,0,1,22.0,24.0,20.0,23635950,2026-04-16 02:10:18
2233555,823,1,HEAT,0,0,26.0,24.0,18.0,24368454,2026-04-16 02:10:18
2233556,824,1,HEAT,1,0,24.0,24.0,19.0,24372975,2026-04-16 02:10:18
2233557,825,1,HEAT,0,1,24.0,24.0,19.0,24377321,2026-04-16 02:10:18
2233558,826,1,HEAT,0,1,24.0,24.0,23.0,25277746,2026-04-16 02:10:18
2233559,827,1,HEAT,0,1,27.0,24.0,17.0,26178526,2026-04-16 02:10:18
2233560,828,1,HEAT,0,1,25.0,24.0,18.0,27079777,2026-04-16 02:10:18
2233561,829,1,HEAT,0,1,24.0,24.0,19.0,27981161,2026-04-16 02:10:18
2233562,830,1,HEAT,0,1,23.0,24.0,19.0,28882540,2026-04-16 02:10:18
2233563,831,1,HEAT,0,1,23.0,24.0,19.0,911344,2026-04-16 02:10:18
2233564,832,1,HEAT,0,1,23.0,24.0,19.0,1822297,2026-04-16 02:10:18
2233565,833,1,HEAT,0,0,23.0,24.0,19.0,2169667,2026-04-16 02:10:18
2233566,834,1,HEAT,1,0,22.0,24.0,20.0,2173221,2026-04-16 02:10:18
2233567,835,1,HEAT,0,1,22.0,24.0,20.0,2176917,2026-04-16 02:10:18
2233568,836,1,HEAT,0,1,22.0,24.0,20.0,3077329,2026-04-16 02:10:18
2233569,837,1,HEAT,0,1,27.0,24.0,17.0,3978577,2026-04-16 02:10:18
2233570,838,1,HEAT,0,1,25.0,24.0,18.0,4879983,2026-04-16 02:10:18
2233571,839,1,HEAT,0,1,24.0,24.0,19.0,5781394,2026-04-16 02:10:18
2233572,840,1,HEAT,0,1,23.0,24.0,19.0,6682802,2026-04-16 02:10:18
2233573,841,1,HEAT,0,1,23.0,24.0,19.0,7584187,2026-04-16 02:10:18
2233574,842,1,HEAT,0,1,22.0,24.0,20.0,8485588,2026-04-16 02:10:18
2233575,843,1,HEAT,0,1,22.0,24.0,20.0,9386897,2026-04-16 02:10:18
2233576,844,1,HEAT,0,1,23.0,24.0,19.0,10288265,2026-04-16 02:10:18
2233577,845,1,HEAT,0,1,22.0,24.0,20.0,11189633,2026-04-16 02:10:18
2233578,846,1,HEAT,0,1,22.0,24.0,20.0,12091008,2026-04-16 02:10:18
2233579,847,1,COOL,0,1,22.0,24.0,20.0,12882029,2026-04-16 02:10:18
2233580,848,1,COOL,0,1,22.0,24.0,20.0,13783259,2026-04-16 02:10:18
2233581,849,1,COOL,0,0,17.0,24.0,22.0,13811797,2026-04-16 02:10:18
2233582,850,1,COOL,1,0,18.0,24.0,22.0,13814689,2026-04-16 02:10:18
2233583,851,1,COOL,0,1,18.0,24.0,22.0,13818838,2026-04-16 02:10:18
2233584,852,1,COOL,0,1,18.0,24.0,22.0,14719271,2026-04-16 02:10:18
2233585,853,1,COOL,0,1,15.0,24.0,23.0,15620535,2026-04-16 02:10:18
2233586,854,1,COOL,0,1,16.0,24.0,23.0,16521958,2026-04-16 02:10:18
2233587,855,1,COOL,0,1,16.0,24.0,23.0,17423227,2026-04-16 02:10:18
2233588,856,1,COOL,0,1,17.0,24.0,22.0,18324504,2026-04-16 02:10:18
2233589,857,1,COOL,0,1,16.0,24.0,23.0,19225748,2026-04-16 02:10:18
2233590,858,1,COOL,0,0,14.0,24.0,24.0,19395495,2026-04-16 02:10:18
2233591,859,1,COOL,1,0,15.0,24.0,23.0,19398760,2026-04-16 02:10:18
2233592,860,1,COOL,0,1,15.0,24.0,24.0,19404656,2026-04-16 02:10:18
2233593,861,1,COOL,0,0,16.0,24.0,29.0,19409243,2026-04-16 02:10:18
2233594,862,1,HEAT,0,0,16.0,24.0,25.0,19415409,2026-04-16 02:10:18
2233595,863,1,COOL,0,0,16.0,24.0,33.0,19420149,2026-04-16 02:10:18
2233596,864,1,HEAT,0,0,16.0,24.0,29.0,19434307,2026-04-16 02:10:18
2233597,865,1,COOL,0,0,16.0,24.0,26.0,19437806,2026-04-16 02:10:18
2233598,866,1,COOL,1,0,17.0,24.0,33.0,19442144,2026-04-16 02:10:18
2233599,867,1,COOL,0,1,17.0,24.0,34.0,19445694,2026-04-16 02:10:18
2233600,868,1,COOL,0,0,17.0,24.0,37.0,19449291,2026-04-16 02:10:18
2233601,869,1,COOL,1,0,18.0,24.0,38.0,19455693,2026-04-16 02:10:18
2233602,870,1,COOL,0,1,19.0,24.0,41.0,19459329,2026-04-16 02:10:18
2233603,871,1,COOL,0,0,19.0,24.0,42.0,19464116,2026-04-16 02:10:18
2233604,872,1,COOL,1,0,20.0,24.0,43.0,19466658,2026-04-16 02:10:18
2233605,873,1,COOL,0,1,20.0,24.0,43.0,19472017,2026-04-16 02:10:18
2233606,874,1,COOL,0,1,21.0,24.0,43.0,20372422,2026-04-16 02:10:18
2233607,875,1,COOL,0,1,13.0,24.0,24.0,21273747,2026-04-16 02:10:18
2233608,876,1,COOL,0,1,14.0,24.0,24.0,22175142,2026-04-16 02:10:18
2233609,877,1,COOL,0,1,13.0,24.0,24.0,23076530,2026-04-16 02:10:18
2233610,878,1,COOL,0,1,12.0,24.0,25.0,23977901,2026-04-16 02:10:18
2233611,879,1,COOL,0,1,13.0,24.0,24.0,24879255,2026-04-16 02:10:18
2233612,880,1,COOL,0,1,14.0,24.0,24.0,25780652,2026-04-16 02:10:18
2233613,881,1,COOL,0,1,13.0,24.0,24.0,26681990,2026-04-16 02:10:18
2233614,882,1,COOL,0,1,12.0,24.0,25.0,27582713,2026-04-16 02:10:18
2233615,883,1,COOL,0,1,13.0,24.0,24.0,28484093,2026-04-16 02:10:18
2233616,884,1,COOL,0,1,14.0,24.0,24.0,29385353,2026-04-16 02:10:18
2233617,885,1,COOL,0,1,15.0,24.0,23.0,30286646,2026-04-16 02:10:18
2233618,886,1,COOL,0,1,15.0,24.0,23.0,31187940,2026-04-16 02:10:18
2233619,887,1,COOL,0,1,15.0,24.0,23.0,32089213,2026-04-16 02:10:18
2233620,888,1,COOL,0,1,15.0,24.0,23.0,32990464,2026-04-16 02:10:18
2233621,889,1,COOL,0,0,16.0,24.0,23.0,33085267,2026-04-16 02:10:18
2233622,890,1,COOL,1,0,16.0,24.0,23.0,33088883,2026-04-16 02:10:18
2233623,891,1,COOL,0,1,16.0,24.0,23.0,33095832,2026-04-16 02:10:18
2233624,892,1,COOL,0,1,17.0,24.0,24.0,33996233,2026-04-16 02:10:18
2233625,893,1,COOL,0,1,13.0,24.0,24.0,34897497,2026-04-16 02:10:18
2233626,894,1,COOL,0,1,14.0,24.0,24.0,35798778,2026-04-16 02:10:18
2233627,895,1,COOL,0,1,15.0,24.0,23.0,36700214,2026-04-16 02:10:18
2233628,896,1,COOL,0,1,15.0,24.0,23.0,37601611,2026-04-16 02:10:18
2233629,897,1,COOL,0,1,15.0,24.0,23.0,38502889,2026-04-16 02:10:18
2233630,898,1,COOL,0,1,14.0,24.0,24.0,39404281,2026-04-16 02:10:18
2233631,899,1,COOL,0,1,13.0,24.0,24.0,40305685,2026-04-16 02:10:18
2233632,900,1,COOL,0,1,14.0,24.0,24.0,41207035,2026-04-16 02:10:18
2233633,901,1,COOL,0,1,15.0,24.0,23.0,42108449,2026-04-16 02:10:18
2233634,902,1,COOL,0,1,16.0,24.0,23.0,43009856,2026-04-16 02:10:18
2233635,903,1,COOL,0,1,15.0,24.0,23.0,43911134,2026-04-16 02:10:18
2233636,904,1,COOL,0,1,16.0,24.0,23.0,44812516,2026-04-16 02:10:18
2233637,905,1,COOL,0,1,16.0,24.0,23.0,45713892,2026-04-16 02:10:18
2233638,906,1,COOL,0,0,15.0,24.0,42.0,46001751,2026-04-16 02:10:18
2233639,907,1,COOL,1,0,16.0,24.0,23.0,46006738,2026-04-16 02:10:18
2233640,908,1,COOL,0,1,16.0,24.0,23.0,46009986,2026-04-16 02:10:18
2233641,909,1,COOL,0,0,16.0,24.0,42.0,46013279,2026-04-16 02:10:18
2233642,910,1,COOL,1,0,17.0,24.0,42.0,46018325,2026-04-16 02:10:18
2233643,911,1,COOL,0,1,18.0,24.0,24.0,46029237,2026-04-16 02:10:18
2233644,912,1,COOL,0,0,18.0,24.0,22.0,46032480,2026-04-16 02:10:18
2233645,913,1,COOL,1,0,18.0,24.0,30.0,46035323,2026-04-16 02:10:18
2233646,914,0,COOL,1,0,18.0,24.0,22.0,46041674,2026-04-16 02:10:18
2233647,915,1,COOL,1,0,18.0,24.0,22.0,46069724,2026-04-16 02:10:18
2233648,916,0,COOL,1,0,18.0,24.0,24.0,46072464,2026-04-16 02:10:18
2233649,917,1,COOL,1,0,18.0,24.0,22.0,46075253,2026-04-16 02:10:18
2233650,918,0,COOL,1,0,18.0,24.0,22.0,46078263,2026-04-16 02:10:18
2233651,919,1,COOL,1,0,21.0,24.0,20.0,532001,2026-04-16 02:10:18
2233652,920,1,COOL,0,1,23.0,24.0,19.0,535744,2026-04-16 02:10:18
2233653,921,1,HEAT,0,1,23.0,24.0,19.0,581458,2026-04-16 02:10:18
2233654,922,1,HEAT,0,1,23.0,24.0,19.0,1481877,2026-04-16 02:10:18
2233655,923,1,COOL,0,1,25.0,24.0,18.0,30500,2026-04-16 02:10:18
2233656,924,1,HEAT,0,1,25.0,24.0,18.0,34200,2026-04-16 02:10:18
2233657,925,1,HEAT,0,1,25.0,24.0,18.0,910471,2026-04-16 02:10:18
2233658,926,1,HEAT,0,0,29.0,24.0,16.0,16071,2026-04-16 02:10:18
2233659,927,1,HEAT,1,0,29.0,24.0,16.0,19513,2026-04-16 02:10:18
2233660,928,1,HEAT,1,0,23.0,24.0,19.0,909997,2026-04-16 02:10:18
2233661,929,1,HEAT,1,0,23.0,24.0,19.0,1820896,2026-04-16 02:10:18
2233662,930,1,HEAT,1,0,23.0,24.0,19.0,2721347,2026-04-16 02:10:18
2233663,931,1,HEAT,1,0,22.0,24.0,20.0,3631677,2026-04-16 02:10:18
2233664,932,1,HEAT,1,0,22.0,24.0,20.0,913388,2026-04-16 02:10:18
2233665,933,1,HEAT,0,1,23.0,24.0,19.0,185857,2026-04-16 02:10:18
2233666,934,1,HEAT,0,1,23.0,24.0,19.0,909925,2026-04-16 02:10:18
2233667,935,1,HEAT,0,1,27.0,24.0,17.0,909810,2026-04-16 02:10:18
2233668,936,1,HEAT,0,1,25.0,24.0,18.0,910307,2026-04-16 02:10:18
2233669,937,1,HEAT,0,1,27.0,24.0,17.0,909861,2026-04-16 02:10:18
2233670,938,1,HEAT,0,1,29.0,24.0,16.0,1820619,2026-04-16 02:10:18
2233671,939,1,COOL,0,1,27.0,24.0,17.0,1829178,2026-04-16 02:10:18
2233672,940,1,COOL,0,1,27.0,24.0,17.0,2729591,2026-04-16 02:10:18
2233673,941,1,COOL,0,0,21.0,24.0,20.0,2757100,2026-04-16 02:10:18
2233674,942,1,COOL,1,0,21.0,24.0,20.0,2765308,2026-04-16 02:10:18
2233675,943,1,COOL,0,1,21.0,24.0,20.0,2768961,2026-04-16 02:10:18
2233676,944,1,COOL,0,1,21.0,24.0,20.0,3669337,2026-04-16 02:10:18
2233677,945,1,COOL,0,0,17.0,24.0,22.0,3754010,2026-04-16 02:10:18
2233678,946,1,COOL,1,0,17.0,24.0,22.0,3761504,2026-04-16 02:10:18
2233679,947,1,COOL,0,1,18.0,24.0,22.0,3769652,2026-04-16 02:10:18
2233680,948,1,COOL,0,1,18.0,24.0,22.0,4670048,2026-04-16 02:10:18
2233681,949,1,COOL,0,0,15.0,24.0,23.0,4703353,2026-04-16 02:10:18
2233682,950,1,COOL,1,0,16.0,24.0,23.0,4707258,2026-04-16 02:10:18
2233683,951,1,COOL,0,1,16.0,24.0,23.0,4710753,2026-04-16 02:10:18
